country_list,20200701,20200702,20200703,20200704,20200705,20200706,20200707,20200708,20200709,20200710,20200711,20200712,20200713,20200714,20200715,20200716,20200717,20200718,20200719,20200720,20200721,20200722,20200723,20200724,20200725,20200726,20200727,20200728,20200729,20200730,20200731,20200801,20200802,20200803,20200804,20200805,20200806,20200807,20200808,20200809,20200810,20200811,20200812,20200813,20200814,20200815,20200816,20200817,20200818,20200819,20200820,20200821,20200822,20200823,20200824,20200825,20200826,20200827,20200828,20200829,20200830,20200831,20200901,20200902,20200903,20200904,20200905,20200906,20200907,20200908,20200909,20200910,20200911,20200912,20200913,20200914,20200915,20200916,20200917,20200918,20200919,20200920,20200921,20200922,20200923,20200924,20200925,20200926,20200927,20200928,20200929,20200930,20201001,20201002,20201003,20201004,20201005,20201006,20201007,20201008,20201009,20201010,20201011,20201012,20201013,20201014,20201015,20201016,20201017,20201018,20201019,20201020,20201021,20201022,20201023,20201024,20201025,20201026,20201027,20201028,20201029,20201030,20201031,20201101,20201102,20201103,20201104,20201105,20201106,20201107,20201108,20201109,20201110,20201111,20201112,20201113,20201114,20201115,20201116,20201117,20201118,20201119,20201120,20201121,20201122,20201123,20201124,20201125,20201126,20201127,20201128,20201129,20201130,20201201,20201202,20201203,20201204,20201205,20201206,20201207,20201208,20201209,20201210,20201211,20201212,20201213,20201214,20201215,20201216,20201217,20201218,20201219,20201220,20201221,20201222,20201223,20201224,20201225,20201226,20201227,20201228,20201229,20201230,20201231
Botswana,96.52899591,96.52899591,117.7908893,117.7908893,117.7908893,133.5246904,133.5246904,133.5246904,133.5246904,133.5246904,133.5246904,169.6699091,169.6699091,169.6699091,169.6699091,221.9741668,221.9741668,221.9741668,221.9741668,221.9741668,221.9741668,221.9741668,251.7408175,291.7131771,291.7131771,291.7131771,314.250784,314.250784,341.8912454,341.8912454,341.8912454,341.8912454,341.8912454,341.8912454,341.8912454,341.8912454,341.8912454,341.8912454,341.8912454,341.8912454,453.3035667,453.3035667,453.3035667,516.2387711,516.2387711,516.2387711,516.2387711,556.2111306,556.2111306,556.2111306,556.2111306,556.2111306,556.2111306,556.2111306,664.2215489,664.2215489,664.2215489,664.2215489,664.2215489,664.2215489,694.4134375,694.4134375,733.1100835,733.1100835,733.1100835,851.3262106,851.3262106,851.3262106,904.0557062,904.0557062,904.0557062,957.6356775,957.6356775,957.6356775,957.6356775,1047.360867,1047.360867,1047.360867,1091.585606,1091.585606,1091.585606,1091.585606,1091.585606,1091.585606,1091.585606,1242.119811,1242.119811,1242.119811,1242.119811,1348.854515,1348.854515,1348.854515,1348.854515,1348.854515,1348.854515,1348.854515,1348.854515,1348.854515,1348.854515,1368.840695,1368.840695,1368.840695,1368.840695,1494.711104,1494.711104,1494.711104,1664.381013,2229.096901,2229.096901,2229.096901,2385.159198,2385.159198,2385.159198,2518.683889,2518.683889,2518.683889,2518.683889,2671.769521,2671.769521,2671.769521,2824.429915,2824.429915,2824.429915,2824.429915,2824.429915,2824.429915,2824.429915,3331.738691,3331.738691,3331.738691,3331.738691,3331.738691,3331.738691,3331.738691,3497.58146,3497.58146,3497.58146,3497.58146,3870.940307,3870.940307,3870.940307,4079.7321,4079.7321,4079.7321,4079.7321,4248.976771,4248.976771,4248.976771,4362.090044,4362.090044,4362.090044,4362.090044,4567.905172,4567.905172,4567.905172,4903.417849,4903.417849,4903.417849,4903.417849,5127.518205,5127.518205,5127.518205,5315.898581,5315.898581,5315.898581,5315.898581,5474.087067,5474.087067,5474.087067,5534.045607,5534.045607,5534.045607,5534.045607,5792.59023,5792.59023,5792.59023,5963.961091,5963.961091,5963.961091,5963.961091,5963.961091,5963.961091,6250.996651,6295.646627
Central African Republic,775.4002059,784.3033324,811.2197615,821.7792836,821.7792836,835.0304487,842.898328,850.7662072,869.6077075,881.8236253,887.8280595,887.8280595,894.6606915,901.9074224,903.1497191,905.4272631,908.7400544,928.616802,928.616802,941.6609176,944.3525605,947.0442034,950.3569947,950.978143,952.0133903,952.2204398,952.2204398,952.2204398,953.4627365,953.4627365,954.0838848,955.3261816,955.3261816,955.3261816,956.1543794,956.1543794,956.5684783,960.9165168,960.9165168,960.9165168,960.9165168,961.7447146,963.1940608,963.1940608,963.1940608,963.1940608,963.1940608,966.2998026,968.7843961,968.7843961,968.7843961,968.7843961,968.7843961,968.7843961,968.7843961,971.2689895,972.7183357,972.7183357,973.1324346,973.1324346,973.1324346,975.4099786,975.4099786,975.6170281,979.1368688,979.1368688,979.1368688,979.1368688,979.1368688,980.3791655,980.586215,982.863759,983.2778579,983.2778579,983.2778579,988.0399953,988.0399953,990.1104899,990.1104899,990.9386877,990.9386877,990.9386877,990.9386877,994.251479,994.251479,994.6655779,995.0796768,995.0796768,995.0796768,995.0796768,995.0796768,999.8418142,999.8418142,999.8418142,1003.154605,1003.154605,1003.154605,1004.603952,1004.603952,1004.811001,1004.811001,1005.018051,1005.018051,1005.018051,1005.018051,1005.2251,1005.2251,1005.2251,1005.2251,1005.2251,1005.432149,1005.846248,1005.846248,1006.674446,1006.674446,1006.674446,1006.674446,1006.881496,1006.881496,1006.881496,1006.881496,1007.502644,1007.502644,1007.502644,1007.502644,1007.502644,1007.502644,1007.502644,1007.502644,1010.194287,1010.194287,1010.401336,1011.229534,1011.229534,1012.057732,1012.057732,1013.714128,1014.542325,1014.542325,1014.542325,1014.542325,1015.991672,1016.819869,1016.819869,1016.819869,1016.819869,1016.819869,1016.819869,1017.233968,1017.233968,1017.233968,1017.233968,1017.233968,1018.269216,1018.269216,1018.269216,1018.269216,1019.097413,1019.097413,1019.097413,1020.132661,1020.132661,1020.132661,1021.996106,1021.996106,1021.996106,1021.996106,1021.996106,1021.996106,1021.996106,1021.996106,1021.996106,1021.996106,1021.996106,1021.996106,1024.480699,1024.480699,1024.480699,1024.480699,1024.480699,1024.480699,1027.172342,1027.586441,1027.586441
Canada,2816.161249,2825.567177,2834.019264,2839.927776,2845.465351,2856.619986,2862.131065,2870.371187,2878.902761,2887.593308,2891.991573,2897.237696,2914.088879,2923.786258,2932.874239,2944.823742,2955.819404,2964.192004,2971.955206,2992.356796,3006.531927,3014.931023,3031.04033,3050.037654,3059.443582,3067.895669,3085.965648,3096.563877,3109.440724,3117.919307,3133.922632,3140.33456,3146.825975,3152.257567,3170.433529,3180.342872,3189.722304,3203.394019,3209.885434,3215.687964,3233.863926,3242.766438,3251.086047,3263.724434,3274.985052,3280.814077,3285.556785,3291.226837,3314.172001,3322.756566,3328.506105,3346.894032,3353.279464,3360.088826,3380.675885,3388.863016,3401.501403,3413.583384,3426.990143,3434.859327,3441.456724,3468.747162,3482.10093,3495.852132,3511.378536,3527.646817,3537.450178,3547.491999,3558.222706,3596.95923,3606.974556,3628.72742,3647.804231,3660.73407,3673.345962,3711.976504,3733.225952,3758.449736,3785.660687,3816.766487,3831.445034,3861.729471,3910.295853,3943.998219,3972.719418,4003.136334,4046.324114,4074.223951,4118.153607,4165.607175,4212.557327,4268.621955,4316.923381,4373.199974,4407.803189,4464.530207,4540.916938,4603.764432,4646.79324,4709.057832,4785.76251,4842.516023,4885.862777,4911.695958,5020.619251,5088.845346,5149.732168,5217.719803,5221.402688,5320.416636,5408.03749,5467.334578,5538.528177,5606.913246,5683.803393,5724.394607,5799.191604,5907.79695,5980.129859,6050.687564,6130.624702,6224.842952,6287.743438,6349.637091,6443.139962,6568.675977,6642.386655,6716.150325,6859.040939,6974.190691,7078.689223,7207.749149,7325.521962,7431.080317,7576.117072,7702.500946,7819.876326,7933.833776,8093.681556,8211.904794,8331.611784,8458.631551,8590.764963,8722.103509,8847.824993,9027.862398,9167.812004,9299.177045,9449.645393,9607.400022,9757.762388,9900.388046,10109.57058,10255.16374,10426.16616,10592.13441,10762.20948,10930.56234,11097.61692,11302.26871,11465.77288,11635.31803,11812.46742,11990.38518,12148.93468,12305.68248,12527.63587,12693.07422,12865.61338,13051.24135,13228.76167,13399.89657,13559.05546,13759.8124,13925.67468,14109.05052,14286.14692,14332.48767,14414.99488,14682.60015,14853.89402,15070.86625,15294.99228,15484.25015
Switzerland,3680.231756,3693.635005,3709.118069,3720.325958,3728.414125,3733.844752,3740.084196,3754.989533,3765.157515,3777.174221,3791.848467,3799.474454,3806.753805,3814.841972,3830.093945,3846.501371,3857.131534,3869.841511,3881.280491,3886.248937,3898.727824,3915.019704,3928.538498,3946.332467,3963.433164,3976.143141,3983.653582,3998.905555,4021.205789,4046.625744,4070.890246,4091.688391,4107.633636,4115.259622,4130.280505,4151.194195,4172.107885,4190.71067,4211.739906,4229.302784,4241.435035,4263.041997,4294.701395,4321.738984,4352.705111,4381.938059,4405.047109,4419.836901,4442.599315,4478.533888,4509.268924,4544.625771,4578.71162,4610.602109,4628.742713,4652.082853,4696.336684,4738.048519,4777.333904,4820.778918,4854.518131,4873.352007,4898.309781,4941.061523,4983.119994,5029.915821,5079.022552,5130.324643,5152.393786,5180.702372,5234.893094,5281.68892,5342.696812,5396.425353,5451.309347,5481.004476,5517.40123,5576.791489,5638.030471,5694.416553,5694.416553,5694.416553,5820.938602,5853.984543,5904.477818,5949.65601,5992.638843,5992.638843,5992.638843,6082.995229,6108.99291,6156.482008,6220.031895,6283.812873,6283.812873,6283.812873,6462.67692,6543.558595,6668.000829,6803.419862,6975.235649,6975.235649,6975.235649,7445.273726,7612.236612,7938.420852,8240.34059,8599.108592,8599.108592,8599.108592,9608.62744,9956.187552,10602.77877,11210.0846,11976.61179,11976.61179,11976.61179,13991.72095,14679.09964,15674.63752,16759.14523,17822.97035,17822.97035,17822.97035,20356.4155,21064.2457,22228.133,23398.3753,24485.54055,24485.54055,24485.54055,26485.51328,27176.47388,28132.03309,28932.06841,29710.72784,29710.72784,29710.72784,31194.21331,31721.09965,32427.54331,33006.07837,33577.56518,33577.56518,33577.56518,34704.24691,35194.27432,35757.67296,36278.66649,36776.89761,36776.89761,36776.89761,37791.61599,38230.91903,38783.9186,39298.67269,39804.99197,39804.99197,39804.99197,40938.37533,41430.82918,42018.49232,42600.95593,43194.39633,43194.39633,43194.39633,44433.73468,44927.22845,45577.17048,46161.59835,46679.00998,46679.00998,46679.00998,47834.69357,48328.64951,48910.18876,49476.12939,49476.12939,49476.12939,49476.12939,50641.63433,51126.57774,51753.29518,52260.65437
Chile,14754.12829,14884.80273,15070.40439,15266.99148,15459.75983,15618.0025,15746.79373,15854.76493,16018.65726,16178.62621,16322.74475,16480.30737,16617.15458,16713.19873,16802.75624,16933.16912,17076.55529,17202.46938,17311.48681,17421.28892,17507.81235,17597.73604,17721.03454,17854.16763,17973.85664,18088.83759,18200.41829,18298.60722,18391.46036,18494.04346,18605.51954,18709.67199,18818.11399,18910.28708,18987.13286,19079.25363,19181.15668,19293.83593,19408.81688,19515.16642,19619.16194,19701.39582,19782.58346,19880.19696,19988.84821,20082.53833,20189.4633,20270.86019,20341.63782,20403.47017,20498.25883,20598.69716,20700.1294,20802.50326,20902.05228,20976.17786,21048.36791,21139.2332,21237.05595,21343.61473,21446.40708,21538.05705,21612.28725,21695.67198,21787.84507,21890.79435,21993.5867,22102.18564,22194.46335,22260.74218,22338.47726,22424.37295,22521.98645,22633.46252,22742.37533,22830.52042,22911.60345,22979.81781,23077.27437,23165.00097,23261.62054,23345.31915,23407.77923,23462.968,23535.15804,23625.70947,23742.57365,23853.00349,23953.54644,24046.13802,24131.35366,24219.81262,24311.82877,24408.08217,24506.48034,24595.8286,24677.80092,24759.40706,24818.72844,24901.17157,24992.87385,25088.39488,25181.30033,25257.72762,25333.47485,25390.59915,25449.39742,25538.01332,25632.8543,25724.76583,25805.58729,25866.94883,25927.578,26005.73158,26098.58471,26184.16654,26263.73252,26344.03087,26392.52375,26445.09693,26524.61061,26604.17659,26692.32168,26776.43878,26843.18842,26898.74336,26942.68513,27023.24504,27117.82446,27200.84301,27283.5477,27352.65135,27406.42771,27453.35124,27538.82844,27622.10855,27708.21349,27791.75515,27861.38193,27914.00743,27963.59885,28039.65996,28121.94615,28203.44766,28281.75817,28357.08691,28409.76472,28462.3379,28544.46716,28627.17184,28715.99698,28793.889,28862.57416,28921.2155,28975.30572,29054.19165,29144.63846,29224.83218,29314.49431,29406.56278,29479.38056,29544.45623,29631.39815,29711.64419,29806.1713,29918.01356,30017.98108,30096.3962,30169.73711,30274.41267,30400.11751,30516.24933,30630.8641,30758.87065,30821.43536,30911.67292,31081.05796,31168.88919,31302.96389,31392.46908,31493.06434,31595.49051,31750.54217,31856.36859
China,58.03906078,58.04253463,58.04461894,58.05017711,58.05295619,58.05365096,58.06337775,58.06963069,58.06963069,58.06963069,58.07866271,58.08422088,58.08422088,58.09047381,58.09116858,58.10089537,58.11270647,58.12382281,58.13841299,58.14605547,58.15508749,58.17245676,58.18704694,58.21066914,58.2426286,58.28500961,58.33225402,58.40242586,58.47537678,58.56361266,58.59487735,58.62822634,58.65810148,58.68311323,58.70187204,58.72757855,58.75328507,58.77482296,58.79080269,58.82484645,58.85541636,58.86861701,58.88598627,58.9068294,58.92211435,58.93531499,58.95059995,58.96588491,58.97769601,58.9825594,58.99784436,59.01312931,59.02146656,59.03258289,59.04230968,59.05273124,59.05828941,59.06454235,59.07079528,59.07704822,59.08885932,59.09580703,59.10067042,59.10900767,59.12637694,59.13332465,59.14027235,59.1486096,59.15486254,59.15694685,59.16181025,59.17223181,59.17640043,59.18334814,59.19029585,59.19585401,59.20419126,59.2104442,59.23267686,59.24240365,59.24935136,59.2576886,59.26185723,59.26880494,59.27366833,59.2792265,59.28964806,59.29937485,59.31396503,59.32230228,59.33550292,59.34175586,59.35009311,59.35704082,59.36815715,59.38205256,59.39038981,59.3952532,59.40150614,59.41748587,59.42790743,59.44249761,59.46125642,59.46611982,59.48001523,59.48765771,59.50433221,59.51336423,59.52239624,59.53142826,59.54462891,59.55227138,59.56199817,59.57450405,59.59604194,59.6064635,59.6182746,59.62939093,59.6585713,59.69122553,59.70859479,59.73152223,59.74819673,59.76487122,59.79891499,59.81072609,59.83017967,59.85519141,59.87811885,59.89757243,59.92049986,59.93578482,59.94759592,59.95801748,59.96357565,59.97608152,59.98511354,59.9906717,60.00039849,60.00665143,60.01498868,60.02679978,60.03791611,60.04972721,60.05736969,60.07265465,60.0761285,60.09071868,60.09419254,60.09836116,60.10600364,60.11850951,60.12684676,60.1330997,60.1449108,60.15741667,60.16783823,60.18034411,60.19076567,60.20118723,60.20952448,60.21786172,60.22828329,60.2373153,60.2539898,60.26510613,60.27691724,60.28525448,60.29011788,60.29845513,60.31026623,60.32624596,60.34222568,60.35264724,60.3630688,60.37487991,60.3846067,60.39850211,60.41378706,60.42837725,60.44713606,60.46381056,60.48117982,60.49438047
Cote d'Ivoire,367.8026709,378.7965665,388.3498826,396.6142593,408.3663545,415.7208915,424.364368,436.1164633,445.4423195,456.8911348,471.7139388,483.9588639,487.9773222,494.2324697,508.1075241,513.8319318,519.2151496,527.4037063,535.2510731,542.5677001,550.8699868,558.5278037,568.6876795,578.2409957,587.377302,591.2441204,593.4808095,595.6795886,599.4705871,605.7257345,608.3415235,610.6919425,613.4593714,614.8999508,617.6673797,619.7903388,623.5055173,626.4245861,630.0639447,633.6653932,636.8119219,638.6695112,638.6695112,640.2617305,642.0055898,644.2043689,645.4553984,648.5261072,650.1562365,653.2648553,653.909325,656.2218341,658.6480731,662.3253416,663.6521911,665.7751502,667.3294596,671.082548,674.6839966,678.3233551,680.4084043,684.9196924,686.2844519,688.483231,690.2650003,692.5775093,700.2732362,704.6707944,708.9546227,711.8736915,713.2763609,715.3235001,717.1052694,717.1052694,720.7825379,722.7917671,724.0807066,725.2938261,726.2794857,727.871705,730.487494,732.4209032,732.6862731,733.2928328,736.5910015,739.2826104,741.3676596,743.0356989,744.1350884,744.5900083,745.6514878,747.736537,748.9117465,750.3523259,752.4752851,753.7263146,753.8400445,754.5224242,755.7355437,757.517313,759.5644522,763.0521708,764.0378304,764.0757404,765.1372199,766.4261594,767.9425588,768.6249385,769.6105981,770.4446178,770.4825278,771.1649075,771.9610172,772.9845867,773.5532365,774.4630761,776.0173855,776.6239453,776.6997652,779.2397342,782.0071631,784.4334021,785.3432417,785.3432417,786.7459112,787.200831,787.6936608,788.1106706,788.5655904,789.0205102,789.7408,789.8545299,790.3094497,790.6127296,791.6362992,792.2807689,794.0246282,795.1998377,795.6547576,796.2613173,797.8156267,799.2562061,799.8627659,800.8863354,801.3412553,801.7203551,802.023635,802.4785548,803.6537643,804.9047938,806.0041834,807.8617726,808.6578823,808.7716122,809.7951818,810.8566614,811.728591,812.8279806,814.4960199,815.3300396,815.5574995,816.846439,818.4765683,819.5380479,820.3341576,821.8884669,822.8362165,825.4899155,824.200976,825.3761855,828.1436144,829.8495637,830.9110433,831.4417831,831.8208829,833.4131023,836.7112709,837.0903708,837.0903708,839.7819797,840.6918193,843.4971582,847.8947164,852.5955545
Cameroon,474.3488477,474.3488477,474.3488477,474.3488477,474.3488477,474.3488477,561.8954425,561.8954425,561.8954425,561.8954425,571.5768001,571.5768001,571.5768001,571.5768001,571.5768001,608.6447215,608.6447215,608.6447215,608.6447215,608.6447215,622.3945094,622.3945094,622.3945094,629.4012506,629.4012506,629.4012506,644.5448526,647.1441276,650.0070972,650.0070972,650.0070972,650.0070972,650.0070972,650.0070972,667.4486089,667.4486089,667.4486089,667.4486089,679.6539001,679.6539001,679.6539001,686.0955816,687.9791142,689.6742935,695.7392685,695.7392685,695.7392685,699.9960521,700.6364532,701.5782195,706.7767694,706.7767694,706.7767694,706.7767694,706.7767694,714.725277,714.725277,721.0916171,721.0916171,721.0916171,721.0916171,721.0916171,731.1496812,733.0708844,738.4954583,738.4954583,738.4954583,738.4954583,738.4954583,747.6870973,747.6870973,753.7520723,753.7520723,753.7520723,759.7040353,762.001945,763.621783,764.8272439,764.8272439,767.3888482,769.6490873,769.6490873,775.9400862,775.9400862,779.4057862,780.2345405,780.2345405,781.1009655,781.1009655,784.9810426,784.9810426,784.9810426,784.9810426,788.2207187,788.2207187,788.2207187,788.2207187,788.2207187,788.2207187,798.7308305,798.7308305,798.7308305,798.7308305,798.7308305,798.7308305,807.6964457,807.6964457,807.6964457,807.6964457,807.6964457,810.145038,812.5559598,812.5559598,812.5559598,812.5559598,812.5559598,812.5559598,820.9565151,820.9565151,820.9565151,820.9565151,820.9565151,820.9565151,832.6344172,832.6344172,832.6344172,832.6344172,832.6344172,832.6344172,841.637703,844.6136845,844.6136845,844.6136845,847.2129594,847.2129594,850.71633,854.8224311,854.8224311,854.8224311,862.5072441,862.5072441,886.315096,886.315096,886.315096,886.315096,898.1436807,899.1607883,900.8936383,904.924398,908.5031099,908.5031099,908.5031099,920.8590837,922.4412511,922.4412511,922.4412511,932.4239738,932.4239738,932.4239738,932.4239738,932.4239738,940.3724814,940.3724814,945.0436422,947.1531987,947.1531987,949.827815,955.2900595,959.5468432,959.5468432,959.5468432,969.0398474,973.7486789,973.7486789,973.7486789,973.7486789,989.8717179,989.8717179,989.8717179,989.8717179,989.8717179,989.8717179,989.8717179,989.8717179
Democratic Republic of Congo,79.52086146,80.26895157,81.63114549,82.39040112,82.74769788,82.98217388,82.98217388,82.98217388,87.60470079,88.2634667,89.00039128,89.69265377,90.16160577,90.83153721,91.14417188,91.54613074,92.10440694,92.94182123,93.82389762,94.27051858,95.28658126,96.31380946,97.36336871,97.88814834,98.26777615,98.60274187,98.74789368,99.07169387,99.71929426,100.6013707,101.2713021,101.4276194,101.7737507,101.9747301,102.4771787,103.314593,103.9398623,104.4534764,105.3578838,105.5588633,105.9496566,106.0613119,106.4967673,107.066209,107.2448574,107.6133197,108.0376096,108.3725753,108.5400582,108.7633686,108.942017,109.4444656,109.5449553,109.7571003,109.8910866,110.4381972,110.6726732,110.7061698,111.5882462,111.733398,112.1576879,112.7382952,112.8164538,112.9281091,113.0509298,113.3189024,113.6427026,113.9999994,114.2568064,114.9155723,115.2728691,115.4850141,115.6859935,115.9539661,116.0097937,116.0097937,116.1326144,116.2777663,116.5904009,116.7467183,117.104015,117.4054842,117.4501463,117.4948084,117.6511257,117.8521051,118.1089122,118.276395,118.48854,118.6225263,118.700685,119.0133196,119.3036232,119.7949063,120.0517133,120.1410375,120.342017,120.4648377,120.6323206,120.8333,120.9784518,121.045445,121.1571002,121.3469141,121.3915762,122.0950042,122.0950042,122.8095978,122.8207633,122.8877564,123.4013705,123.5576879,123.5576879,123.9038191,124.1829572,124.4174332,124.4174332,124.7635644,124.9533784,125.1766888,125.1766888,126.2374136,126.2374136,126.9855037,127.2311452,127.588442,127.8452491,127.8452491,128.5933392,128.9618014,129.4195879,129.6094018,129.9890296,130.145347,130.5473058,130.5473058,131.3065615,131.3065615,132.1886379,132.490107,133.0707143,134.0756114,135.4266398,135.9960815,135.9960815,137.0903029,137.4475996,138.0617035,139.2340835,139.2340835,140.7749258,141.824485,142.6060717,143.5774723,145.0066593,146.6256603,148.2893234,149.7631725,151.0360423,151.7952979,153.5259541,154.5643478,156.2838385,158.2043086,160.1359443,161.4646416,162.0452489,162.9831529,166.7012723,168.4765907,168.4765907,171.915572,173.0097934,174.9525945,176.5269334,179.0838384,181.7970607,183.9185103,187.1676777,188.0162575,188.8871684,191.8460322,194.0121439,197.1608216
Congo,250.448887,250.448887,282.1627476,282.1627476,282.1627476,282.1627476,282.1627476,330.0053714,330.0053714,367.5183379,367.5183379,367.5183379,367.5183379,367.5183379,402.6754175,427.3216177,477.1576842,477.1576842,477.1576842,516.6640933,516.6640933,516.6640933,516.6640933,550.5526186,550.5526186,550.5526186,579.9105923,579.9105923,579.9105923,579.9105923,579.9105923,579.9105923,579.9105923,642.6134251,642.6134251,642.6134251,642.6134251,659.1046325,663.9976282,663.9976282,663.9976282,678.676615,678.676615,678.676615,678.676615,678.676615,694.2617122,694.2617122,694.2617122,697.7049313,697.7049313,697.7049313,697.7049313,697.7049313,721.0825771,721.0825771,721.0825771,721.0825771,721.0825771,721.0825771,721.0825771,721.0825771,721.0825771,838.6956941,838.6956941,838.6956941,838.6956941,838.6956941,886.3570959,886.3570959,886.3570959,886.3570959,893.0623121,893.0623121,893.0623121,894.1496445,894.1496445,894.1496445,894.1496445,902.4858592,903.5731916,903.5731916,906.4727446,906.4727446,907.0164107,907.0164107,907.0164107,907.0164107,907.5600769,907.5600769,907.5600769,922.2390638,922.2390638,922.2390638,922.2390638,922.2390638,922.2390638,922.2390638,922.2390638,922.2390638,927.4945035,927.4945035,927.4945035,927.4945035,927.4945035,934.3809418,934.3809418,934.3809418,934.3809418,934.3809418,934.3809418,934.3809418,934.3809418,934.3809418,934.3809418,951.9594816,951.9594816,951.9594816,951.9594816,951.9594816,958.6646979,958.6646979,958.6646979,958.6646979,958.6646979,969.1755774,969.1755774,969.1755774,974.7934612,974.7934612,974.7934612,974.7934612,974.7934612,974.7934612,974.7934612,999.4396614,999.4396614,999.4396614,999.4396614,999.4396614,999.4396614,1020.642642,1020.642642,1020.642642,1020.642642,1020.642642,1020.642642,1020.642642,1020.642642,1046.376175,1046.376175,1046.376175,1046.376175,1046.376175,1046.376175,1046.376175,1046.376175,1046.376175,1046.376175,1046.376175,1046.376175,1096.212241,1096.212241,1096.212241,1096.212241,1096.212241,1123.576773,1123.576773,1123.576773,1123.576773,1123.576773,1123.576773,1123.576773,1123.576773,1190.810157,1190.810157,1190.810157,1190.810157,1251.881991,1251.881991,1251.881991,1251.881991,1251.881991,1287.945181
Colombia,2004.780232,2085.377079,2152.098926,2228.431077,2301.559794,2363.879374,2446.677354,2528.119279,2632.967895,2766.667078,2862.10192,2956.691684,3032.001881,3142.471248,3246.062075,3404.013027,3579.592698,3747.822156,3877.099419,4009.304976,4147.524342,4292.759821,4448.9027,4589.775218,4732.337892,4893.118873,5052.799287,5254.910472,5425.301758,5621.143644,5807.611062,6017.367255,6242.786867,6443.22755,6583.333602,6794.308279,7030.065356,7216.650691,7406.616339,7615.154047,7814.47451,8066.622167,8303.754952,8525.558418,8747.754943,8975.297076,9204.116653,9367.786622,9612.701984,9869.291214,10096.10619,10261.56458,10477.05944,10634.99074,10842.30996,11047.19221,11246.27684,11437.93265,11604.92397,11789.5047,11947.12155,12088.42643,12263.9668,12446.64119,12608.83719,12775.67128,12940.6187,13099.11993,13203.81132,13354.45137,13498.66489,13652.21358,13798.11726,13933.25111,14077.79873,14187.32476,14318.96038,14471.99809,14620.7318,14748.98711,14904.77623,15036.01879,15141.33908,15280.9145,15413.19867,15542.02392,15689.3033,15841.04392,15978.96849,16080.12235,16194.87606,16305.65988,16416.89571,16538.60658,16668.611,16804.31479,16943.96882,17094.31407,17249.1009,17416.05291,17575.65471,17741.66339,17910.06972,18062.73402,18161.27403,18280.39071,18414.48295,18579.01765,18716.92257,18858.44364,18982.47356,19144.72851,19293.32465,19463.77489,19632.18123,19804.51816,19965.16157,20145.32038,20305.80657,20477.12154,20696.97936,20894.07904,21110.9103,21290.47953,21485.73182,21606.32247,21777.18543,21971.57299,22163.30741,22334.56343,22480.78155,22582.525,22706.18151,22902.12166,23072.8274,23243.51348,23419.15211,23558.92406,23686.09845,23802.26718,23937.38138,24084.5232,24240.84295,24379.37677,24535.10693,24664.06975,24811.76185,24978.75317,25165.37781,25362.35957,25541.26059,25713.47961,25879.15418,26036.10283,26218.81653,26400.27244,26582.7503,26772.24428,26946.25171,27064.1106,27211.70443,27359.55375,27512.41459,27689.25205,27849.67928,28020.69946,28192.50575,28391.59038,28626.50238,28866.19005,29127.12259,29402.0677,29621.39489,29834.53139,30080.70454,30360.42532,30654.04076,30947.67584,31148.05757,31336.6082,31519.57739,31736.0549,31964.79586,32285.41448
Comoros,348.438066,348.438066,355.3378297,355.3378297,357.6377509,357.6377509,357.6377509,359.9376721,361.0876327,361.0876327,364.5375146,364.5375146,364.5375146,369.137357,369.137357,377.1870813,377.1870813,377.1870813,384.086845,384.086845,387.5367269,387.5367269,390.9866087,390.9866087,390.9866087,407.0860573,407.0860573,407.0860573,434.685112,434.685112,434.685112,443.8847969,443.8847969,443.8847969,446.1847182,446.1847182,455.3844031,455.3844031,458.8342849,458.8342849,458.8342849,458.8342849,458.8342849,458.8342849,463.4341274,463.4341274,465.7340486,465.7340486,466.8840092,466.8840092,479.533576,479.533576,479.533576,479.533576,479.533576,479.533576,479.533576,485.283379,485.283379,486.4333397,486.4333397,486.4333397,491.0331821,491.0331821,515.182355,515.182355,519.7821975,519.7821975,519.7821975,524.3820399,524.3820399,524.3820399,524.3820399,524.3820399,524.3820399,525.5320005,537.0316067,537.0316067,540.4814885,540.4814885,540.4814885,540.4814885,540.4814885,540.4814885,540.4814885,545.081331,545.081331,549.6811734,549.6811734,549.6811734,550.831134,550.831134,556.5809371,556.5809371,560.0308189,560.0308189,560.0308189,564.6306614,564.6306614,569.2305039,569.2305039,569.2305039,569.2305039,569.2305039,570.3804645,570.3804645,570.3804645,577.2802282,577.2802282,577.2802282,577.2802282,579.5801494,579.5801494,594.5296374,594.5296374,594.5296374,594.5296374,594.5296374,594.5296374,594.5296374,594.5296374,617.5288496,626.7285345,626.7285345,626.7285345,626.7285345,637.0781801,640.5280619,640.5280619,647.4278256,647.4278256,647.4278256,654.3275893,654.3275893,660.0773923,660.0773923,665.8271954,665.8271954,665.8271954,679.6267228,679.6267228,680.7766834,680.7766834,685.3765259,685.3765259,685.3765259,698.0260926,698.0260926,701.4759744,701.4759744,702.6259351,702.6259351,702.6259351,704.9258563,704.9258563,707.2257775,707.2257775,708.3757381,708.3757381,708.3757381,709.5256987,709.5256987,709.5256987,709.5256987,722.1752655,722.1752655,722.1752655,727.9250686,727.9250686,739.4246747,739.4246747,739.4246747,765.8737688,765.8737688,796.9227054,796.9227054,822.2218389,822.2218389,822.2218389,822.2218389,822.2218389,879.7198696,879.7198696,946.4175852
